,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred,AH_pred,Time
2683,2.3,1161.75,14.011592480319251,1117.0,118.0,700.0,139.0,1856.5,1044.0,36.875,26.875000476837,1.6477052170935507,25.158407,1.5228837,2004-06-30 13:00:00
2684,2.1,1126.0,13.400778503920026,1097.0,141.0,722.5,152.0,1810.25,1015.25,39.275000572205,22.224999904633,1.5519564678007758,21.953703,1.4652332,2004-06-30 14:00:00
2685,1.9,1089.0,10.420883007390719,993.25,131.0,800.5,143.0,1675.0,824.5,38.499999046326,22.424999713898,1.501821805242494,21.247185,1.3589437,2004-06-30 15:00:00
2686,2.3,1134.0,12.66840932490144,1072.5,171.0,746.5,168.0,1764.75,1022.25,39.724999427795,20.39999961853,1.4593731531498988,20.667294,1.4146503,2004-06-30 16:00:00
2687,4.2,1388.25,24.54390359233819,1417.5,287.0,567.5,226.0,2249.75,1913.25,38.774998664856,24.175000190735,1.6432502902095205,23.603592,1.6259617,2004-06-30 17:00:00
2688,4.9,1505.5,27.822819915794504,1499.0,267.0,505.75,207.0,2485.0,2042.5,33.549999237061,38.000000953674,1.93895286603443,37.714664,1.8347495,2004-06-30 18:00:00
2689,4.9,1351.75,23.28550574957621,1385.0,280.0,562.5,197.0,2205.0,1661.25,34.02499961853,32.925000667572,1.7250738039485893,29.698746,1.5204105,2004-06-30 19:00:00
2690,3.5,1216.5,17.56744339660839,1226.75,224.0,641.0,158.0,2039.75,1403.75,31.900000572205,33.674999237061,1.5662881668473148,32.838585,1.4876587,2004-06-30 20:00:00
2691,2.5,1148.5,14.48511576661383,1132.25,137.0,687.75,124.0,1935.5,1233.0,30.200000286102,37.574999809265,1.5869630940085628,36.553417,1.4948918,2004-06-30 21:00:00
2692,2.5,1156.0,14.375845316221508,1128.75,118.0,688.25,110.0,1941.0,1180.5,28.924999713898,41.0,1.609607166207107,39.95672,1.5010964,2004-06-30 22:00:00
2693,2.6,1179.75,14.150622610386957,1121.5,128.0,678.25,112.0,1921.25,1271.75,27.77499961853,45.200000762939,1.6604388957214293,41.090633,1.46333,2004-06-30 23:00:00
2694,2.3,1109.0,12.883301872920768,1079.75,111.0,696.0,102.0,1874.0,1189.5,27.074999809265,47.35000038147,1.670068729658921,43.926174,1.5058095,2004-07-01 00:00:00
2695,1.5,1031.5,9.91003277401121,974.25,66.0,763.0,77.0,1799.5,982.25,26.200000286102,49.400000572205,1.6555314080764358,48.792854,1.7054175,2004-07-01 01:00:00
2696,0.9,893.0,5.066115597584205,766.75,36.0,917.5,50.0,1606.5,805.25,26.875,49.324999809265,1.719561454931296,50.037834,1.6370705,2004-07-01 02:00:00
2697,0.6,848.25,2.8340441550903015,641.5,36.0,1079.0,50.0,1536.25,654.25,26.25,50.75,1.7057634403871536,50.455215,1.6398878,2004-07-01 03:00:00
2698,0.6,850.25,3.19831791296911,664.25,31.0,1038.25,40.0,1568.0,726.75,24.85000038147,54.625,1.690785709241571,57.42618,1.6855282,2004-07-01 04:00:00
2699,0.8,937.75,5.379849891846783,782.25,75.0,878.5,66.0,1685.25,1000.75,23.425000190735,58.550000190735,1.6651455559224697,63.825886,1.7513832,2004-07-01 05:00:00
2700,0.9,947.75,6.357778864799785,828.25,66.0,858.25,60.0,1710.75,993.5,24.375,55.175000190735,1.6604329335481895,58.00194,1.6771953,2004-07-01 06:00:00
2701,2.4,1225.0,17.12004814434041,1213.5,154.0,625.25,85.0,2090.0,1322.0,25.099999904633,54.300000190735,1.7057362678854995,49.23937,1.6019654,2004-07-01 07:00:00
2702,3.9,1379.5,22.308582975669996,1359.25,239.0,537.75,120.0,2336.5,1617.0,26.599999904633,51.200000762939,1.756494826496345,49.992077,1.7354896,2004-07-01 08:00:00
2703,2.9,1275.5,14.649682363278062,1137.5,246.0,628.0,134.0,2020.5,1429.75,28.199999809265,47.14999961853,1.7752289048902203,48.98286,1.7157317,2004-07-01 09:00:00
2704,2.7,1246.0,13.280010624885582,1093.0,261.0,667.0,149.0,1941.75,1356.75,31.575000762939,39.35000038147,1.79694756499122,41.88534,1.6495434,2004-07-01 10:00:00
2705,2.0,1140.5,10.488913795517048,995.75,179.0,767.0,125.0,1804.75,994.0,34.199999809265,31.824999332428,1.683749670976289,32.36079,1.531056,2004-07-01 11:00:00
2706,2.4,1199.0,14.220357031168104,1123.75,159.0,679.75,132.0,1939.75,1054.0,36.599999427795,27.074999332428,1.6351921977852775,29.138994,1.7091296,2004-07-01 12:00:00
2707,2.0,1156.25,12.170580769346868,1055.5,111.0,709.5,114.0,1841.75,944.75,37.574999809265,26.925000190735,1.714976154203039,27.123013,1.7191713,2004-07-01 13:00:00
2708,1.8,1157.5,10.14393284560212,983.0,101.0,750.75,110.0,1803.25,807.75,38.075000762939,26.300000190735,1.7212706146971641,28.47295,1.8195951,2004-07-01 14:00:00
2709,1.9,1162.75,11.681285912573527,1038.5,118.0,723.25,121.0,1813.75,887.75,37.849999427795,26.900000095367,1.7391794399979967,26.608725,1.6529313,2004-07-01 15:00:00
2710,1.8,1077.75,10.852621988236002,1009.0,120.0,766.5,127.0,1730.0,786.5,37.800000190735,22.724999427795,1.4652674761110829,23.94059,1.4599961,2004-07-01 16:00:00
2711,2.9,1243.75,17.296729325739804,1218.75,177.0,651.0,157.0,1948.75,1077.0,36.89999961853,24.650000095367,1.513355902782849,23.512905,1.4272412,2004-07-01 17:00:00
2712,3.3,1236.0,17.985442521637722,1239.0,186.0,637.0,169.0,1985.5,1106.0,34.474999427795,28.499999523163,1.5310417352625079,27.113764,1.4917392,2004-07-01 18:00:00
2713,4.4,1363.5,22.923010298809654,1375.5,235.0,579.5,179.0,2168.0,1356.0,32.52499961853,30.874999523163,1.4874994639084296,30.108763,1.4348531,2004-07-01 19:00:00
2714,3.4,1192.5,16.544979890401567,1196.25,195.0,675.25,149.0,1888.0,1151.75,30.925000190735,30.400000095367,1.338031229507248,28.959166,1.2675636,2004-07-01 20:00:00
2715,1.9,1078.0,10.184263392187276,984.5,106.0,777.5,111.0,1696.75,924.75,28.699999809265,34.724999427795,1.3457076525896876,36.000183,1.3336287,2004-07-01 21:00:00
2716,2.1,1140.25,11.58872019508255,1035.25,107.0,725.75,112.0,1778.5,1059.0,27.675000190735,39.349999427795,1.437175938722985,39.704525,1.4196687,2004-07-01 22:00:00
2717,2.5,1238.75,14.313563500912604,1126.75,134.0,648.25,120.0,1929.5,1201.25,26.800000190735,45.075000762939,1.5645365294262075,45.070835,1.5469942,2004-07-01 23:00:00
2718,2.3,1171.25,13.2649474219058,1092.5,117.0,668.75,105.0,1861.5,1205.25,26.124999523163,45.300000190735,1.5114696084920154,44.899757,1.4774489,2004-07-02 00:00:00
2719,1.7,1065.25,9.983293510540761,977.0,83.0,735.5,90.0,1732.75,1102.75,25.874999523163,46.14999961853,1.5174062810694111,45.203808,1.5025302,2004-07-02 01:00:00
2720,1.5,1023.75,7.587481564402678,882.0,77.0,790.75,87.0,1662.0,1072.0,25.299999713898,47.60000038147,1.513014949388381,47.514717,1.4455537,2004-07-02 02:00:00
2721,0.8,872.75,3.4444599923542256,679.0,77.0,1010.25,87.0,1501.25,713.25,26.625,43.0,1.4773379942343094,45.086124,1.4445896,2004-07-02 03:00:00
2722,0.8,874.0,3.2601582638797706,668.0,37.0,1043.0,54.0,1513.0,736.5,25.325000286102,47.199999809265,1.5025132766436557,48.30593,1.4810474,2004-07-02 04:00:00
2723,0.5,886.5,2.916438429678332,646.75,50.0,1046.25,61.0,1500.25,740.25,25.14999961853,47.974999427795,1.5115019846254514,48.385754,1.507923,2004-07-02 05:00:00
2724,0.8,992.5,5.633465103186379,794.5,60.0,887.75,63.0,1628.75,769.75,24.824999809265,50.64999961853,1.565432922679349,54.23695,1.5808113,2004-07-02 06:00:00
2725,2.6,1299.25,17.491123933904678,1224.5,179.0,619.5,102.0,2077.25,1327.0,25.675000190735,49.700000762939,1.6150355158395748,47.41168,1.5488642,2004-07-02 07:00:00
2726,4.9,1529.0,28.958035685182185,1526.25,300.0,476.0,149.0,2558.5,1763.0,27.425000190735,45.549999237061,1.6396384187669641,46.243954,1.7283187,2004-07-02 08:00:00
2727,2.9,1320.0,16.994321083185902,1209.75,263.0,594.5,147.0,2051.5,1476.5,29.349999904633,39.974999427795,1.6081683440341321,42.740536,1.6153384,2004-07-02 09:00:00
2728,2.8,1225.75,15.629433523319976,1168.25,265.0,650.0,158.0,1952.0,1310.5,33.625,28.675000190735,1.469281368307788,31.860035,1.5062821,2004-07-02 10:00:00
2729,1.8,1104.75,10.050093703546924,979.5,164.0,777.25,112.0,1744.5,979.5,34.625,27.675000667572,1.4991423316813908,30.017683,1.4657687,2004-07-02 11:00:00
2730,1.8,1159.5,11.709830816255746,1039.5,122.0,720.25,108.0,1809.5,961.0,35.625,27.175000190735,1.5556860040984102,28.542774,1.6605216,2004-07-02 12:00:00
2731,1.9,1124.5,12.040228960945882,1051.0,125.0,729.5,120.0,1771.25,922.5,36.949999809265,23.25,1.4313079044995163,24.700474,1.4723852,2004-07-02 13:00:00
2732,1.7,1099.25,11.012099605331478,1014.75,125.0,763.0,117.0,1731.5,838.75,38.775000572205,20.650000095367,1.4036451654528568,22.756668,1.4368507,2004-07-02 14:00:00
2733,1.7,1123.75,11.193571577698146,1021.25,115.0,745.25,119.0,1734.5,827.25,38.14999961853,22.625,1.4867821791498916,23.973394,1.4592737,2004-07-02 15:00:00
2734,1.9,1105.0,10.477562226102187,995.33333333333,162.0,777.66666666667,149.0,1681.3333333333,821.33333333333,37.06666692098,22.96666653951,1.422898220351392,23.982244,1.3587931,2004-07-02 16:00:00
2735,2.1,1034.75,11.795643662631909,1042.5,149.0,804.25,174.0,1646.5,748.75,34.800000190735,19.275000095367,1.05429071129746,19.856228,1.0780425,2004-07-02 17:00:00
2736,2.4,1064.75,13.796487791717952,1110.0,161.0,756.5,163.0,1691.0,870.5,33.574998855591,20.724999904633,1.0589713994899044,20.304968,1.021957,2004-07-02 18:00:00
2737,3.0,1050.5,17.338910220166625,1220.0,201.0,739.0,161.0,1729.0,1076.75,31.375000476837,18.549999713898,0.8375666658889864,18.381475,0.8340741,2004-07-02 19:00:00
2738,2.8,1073.25,14.220357031168104,1123.75,209.0,751.75,154.0,1688.25,1175.0,29.474999904633,23.75,0.9623226090626551,23.394367,0.95246506,2004-07-02 20:00:00
2739,1.9,1007.75,10.721628410296905,1004.25,133.0,816.5,124.0,1588.25,1124.5,27.375000476837,27.124999523163,0.9735698133277453,26.077423,0.9791109,2004-07-02 21:00:00
2740,2.1,1089.75,12.690568103372724,1073.25,133.0,745.25,122.0,1693.0,1124.25,26.075000286102,31.074999809265,1.0338059170348552,31.845114,1.0933889,2004-07-02 22:00:00
2741,1.8,1047.75,10.13721772169623,982.75,134.0,780.25,119.0,1642.5,1063.75,25.5,34.0,1.0935346176204463,35.547104,1.1921933,2004-07-02 23:00:00
2742,2.5,1130.5,13.092244786448635,1086.75,164.0,704.75,131.0,1737.5,1239.75,24.0,37.800000190735,1.1124930651937974,36.86956,1.1661004,2004-07-03 00:00:00
2743,1.1,952.75,7.398606072663219,874.0,72.0,854.25,84.0,1528.25,898.5,24.224999904633,37.27499961853,1.1118089756074467,37.98974,1.1492797,2004-07-03 01:00:00
2744,0.7,896.5,4.644315710368452,745.25,50.0,967.5,77.0,1460.5,807.0,23.449999809265,40.625000953674,1.1570892058925288,41.108536,1.1355251,2004-07-03 02:00:00
2745,0.7,899.5,4.726453728738122,749.5,50.0,932.0,77.0,1494.25,817.0,21.75,46.625,1.1991307546949312,49.19109,1.1903243,2004-07-03 03:00:00
2746,0.4,827.75,2.787414370831833,638.5,27.0,1077.25,41.0,1370.75,573.0,22.574999809265,43.02499961853,1.1629024363357061,50.351402,1.2695014,2004-07-03 04:00:00
2747,0.7,892.25,4.524641622302657,739.0,74.0,964.25,68.0,1478.5,768.0,20.174999713898,50.674999237061,1.1844484816426706,54.794064,1.2240402,2004-07-03 05:00:00
2748,0.7,914.25,5.929387126898798,808.5,69.0,912.25,69.0,1529.75,807.25,20.500000476837,49.324999809265,1.1759659208172852,49.529377,1.2018964,2004-07-03 06:00:00
2749,1.8,1096.25,11.067802428479904,1016.75,162.0,721.75,101.0,1743.25,1204.0,21.400000572205,47.999999046326,1.2086470633180901,50.3085,1.2439309,2004-07-03 07:00:00
2750,2.3,1172.75,14.422632313865634,1130.25,208.0,647.75,120.0,1885.0,1401.0,23.224999904633,43.925000190735,1.2343769374409612,43.87233,1.2788324,2004-07-03 08:00:00
2751,1.9,1125.25,11.053865490184924,1016.25,168.0,712.25,124.0,1725.0,1256.0,25.300000190735,40.650000572205,1.29210209652303,40.77983,1.3404603,2004-07-03 09:00:00
2752,1.7,1078.5,9.949964658366447,975.75,139.0,781.0,113.0,1668.75,998.5,29.875,31.074999332428,1.2882965297730427,32.40922,1.287024,2004-07-03 10:00:00
2753,1.3,973.75,8.750411205541294,929.5,104.0,872.0,97.0,1535.5,712.25,33.874999046326,21.300000190735,1.1067112010598963,21.603481,1.0290136,2004-07-03 11:00:00
2754,1.5,977.25,9.876808513136634,973.0,99.0,864.75,94.0,1550.25,712.25,36.25,15.974999904633,0.9464826739466673,17.581512,0.97655106,2004-07-03 12:00:00
2755,1.3,911.75,7.3634180851910065,872.5,89.0,946.0,86.0,1436.0,613.5,36.625000953674,15.174999952316,0.9177476117881054,16.926632,0.96391106,2004-07-03 13:00:00
2756,0.8,896.0,6.117608927663041,817.25,57.0,991.75,70.0,1426.0,553.75,37.425000190735,15.824999809265,0.9997729529539173,17.521368,1.025973,2004-07-03 14:00:00
2757,0.8,896.25,6.2208349343105835,822.0,64.0,1002.25,70.0,1390.75,721.5,37.925001144409,14.975000143051,0.9721357760301467,16.519205,0.9062968,2004-07-03 15:00:00
2758,1.1,956.25,7.113334197638295,861.75,65.0,929.75,82.0,1479.25,636.0,38.025000572205,16.75,1.0932785184040215,18.227634,1.0955446,2004-07-03 16:00:00
2759,1.2,969.75,8.01984793446924,900.0,79.0,909.0,93.0,1523.75,663.5,36.949998855591,17.52499961853,1.0788674913580085,19.407612,1.061479,2004-07-03 17:00:00
2760,1.2,929.25,7.26993335753569,868.5,80.0,942.0,89.0,1454.25,624.0,35.25,17.049999713898,0.9560840550495504,18.848583,0.9796078,2004-07-03 18:00:00
2761,1.4,947.25,8.656039174931239,925.75,81.0,904.75,90.0,1484.25,659.0,31.85000038147,20.400000572205,0.9461689128627914,20.256252,0.8895464,2004-07-03 19:00:00
2762,1.1,1003.0,7.540072456167103,880.0,59.0,863.5,67.0,1537.25,694.75,29.14999961853,29.64999961853,1.1791794891543,31.589813,1.1806659,2004-07-03 20:00:00
2763,1.5,1045.0,9.016969786956228,940.0,90.0,821.75,94.0,1657.75,919.75,27.449999809265,33.35000038147,1.2022272487590324,36.671257,1.2862761,2004-07-03 21:00:00
2764,2.0,1125.0,11.58161276263785,1035.0,122.0,727.5,109.0,1726.25,1149.5,26.675000190735,35.75,1.231845235958055,37.43648,1.3007399,2004-07-03 22:00:00
2765,1.9,1137.75,10.197722066388899,985.0,120.0,742.25,103.0,1710.0,1140.75,25.175000190735,42.699999809265,1.347293824791486,42.44111,1.3524741,2004-07-03 23:00:00
2766,2.2,1217.0,12.286951048321209,1059.5,126.0,659.5,101.0,1840.0,1227.25,23.974999904633,51.89999961853,1.5252010479389024,51.129078,1.4676508,2004-07-04 00:00:00
2767,1.1,983.25,6.41843653094434,831.0,68.0,846.75,71.0,1584.5,887.0,24.5,44.449999809265,1.3476274062499274,47.92192,1.4248185,2004-07-04 01:00:00
2768,1.1,1006.5,7.171164351301327,864.25,65.0,816.0,71.0,1638.75,987.25,22.599999427795,51.0,1.3805256196329871,52.265095,1.3586524,2004-07-04 02:00:00
2769,0.8,957.25,6.085164330889835,815.75,65.0,845.5,71.0,1612.75,902.75,22.150000095367,52.72500038147,1.3891201802064566,57.050518,1.4214923,2004-07-04 03:00:00
2770,0.6,913.5,4.2614220782081835,725.0,38.0,948.75,49.0,1550.25,779.75,21.150000095367,56.824998855591,1.4093550673634956,61.101227,1.4317567,2004-07-04 04:00:00
2771,0.6,885.5,3.8392448794782195,701.75,31.0,970.75,43.0,1528.0,766.5,20.25,59.60000038147,1.399446186205673,62.88843,1.4277182,2004-07-04 05:00:00
2772,0.6,898.5,3.955380245213785,708.25,40.0,971.5,44.0,1559.0,779.5,21.299999713898,56.650000572205,1.4178444896693174,63.051655,1.5061897,2004-07-04 06:00:00
2773,0.6,941.75,4.215127711803245,722.5,36.0,967.75,42.0,1573.0,698.0,23.049999713898,54.575000762939,1.5176911856602502,59.33278,1.5494931,2004-07-04 07:00:00
2774,1.1,1021.75,6.117608927663041,817.25,64.0,835.0,69.0,1669.25,821.0,23.749999523163,54.25,1.5730505108397952,60.80927,1.6976434,2004-07-04 08:00:00
2775,1.0,1009.25,5.950771198405665,809.5,56.0,859.0,65.0,1633.5,772.25,25.374999523163,49.27499961853,1.5731955065671137,53.413803,1.6565626,2004-07-04 09:00:00
2776,1.0,1024.5,5.929387126898798,808.5,56.0,877.0,68.0,1605.5,690.25,29.64999961853,37.724999427795,1.5439798716036117,40.31752,1.6115032,2004-07-04 10:00:00
2777,1.0,976.5,5.400366310442631,783.25,43.0,939.0,58.0,1543.0,585.75,33.924999237061,26.224999904633,1.366405654591326,30.14723,1.4841992,2004-07-04 11:00:00
2778,0.8,935.75,4.8630756728611475,756.5,40.0,1007.25,52.0,1458.5,523.0,35.799999237061,22.374999523163,1.293298962333843,23.991846,1.2607884,2004-07-04 12:00:00
2779,0.7,883.75,3.861463962633157,703.0,34.0,1075.75,46.0,1393.5,487.5,37.900000572205,18.849999904633,1.2220309672938956,21.10298,1.2524431,2004-07-04 13:00:00
2780,0.4,808.75,3.1901107029667854,663.75,28.0,1185.25,40.0,1270.0,427.25,38.525000572205,14.825000047684,0.9941860144098519,16.450771,1.008503,2004-07-04 14:00:00
2781,0.5,851.5,4.132341795103469,718.0,32.0,1109.25,47.0,1306.75,467.75,39.349999427795,14.474999904633,1.0148647147075003,15.857469,0.98419994,2004-07-04 15:00:00
2782,0.6,871.75,3.9508862355878556,708.0,39.0,1106.25,56.0,1330.5,488.5,38.850001335144,15.550000190735,1.0612682174460752,16.818613,1.0354635,2004-07-04 16:00:00
2783,0.7,839.25,4.775056710975748,752.0,52.0,1102.25,64.0,1297.75,514.5,37.85000038147,12.700000047684,0.8210996295985946,15.504972,0.8772524,2004-07-04 17:00:00
2784,0.9,853.75,5.487932183616301,787.5,60.0,1063.75,71.0,1310.25,561.75,35.77499961853,13.424999952316,0.7749128102971639,15.734991,0.8186018,2004-07-04 18:00:00
2785,1.6,971.25,9.05532769248143,941.5,104.0,899.5,103.0,1540.5,775.5,32.250000476837,19.699999809265,0.934540349044096,21.143513,0.9365416,2004-07-04 19:00:00
2786,1.6,984.5,9.119411727391192,944.0,102.0,866.25,97.0,1541.0,832.75,30.099999904633,23.5,0.986862333764076,24.574095,0.96293163,2004-07-04 20:00:00
2787,1.7,1027.25,10.076866943416698,980.5,120.0,816.75,108.0,1630.75,1022.5,28.199999809265,28.700000286102,1.080574135534517,29.20991,1.1188287,2004-07-04 21:00:00
2788,1.3,1012.0,7.433865553476765,875.5,89.0,853.25,87.0,1580.0,966.75,26.025000572205,35.699999809265,1.18419253309782,38.235416,1.2148883,2004-07-04 22:00:00
2789,1.9,1086.0,9.863532129621102,972.5,121.0,765.75,104.0,1656.0,1089.25,25.299999713898,39.174999237061,1.2452176263222388,38.986565,1.2650163,2004-07-04 23:00:00
2790,1.5,1024.5,8.985057907981616,938.75,107.0,789.5,93.0,1635.25,1102.5,24.650000095367,38.724999427795,1.1845375034052248,39.982143,1.2176439,2004-07-05 00:00:00
2791,0.6,847.5,3.667816531500541,692.0,41.0,1033.75,55.0,1411.75,733.5,25.525000095367,35.699999809265,1.1499025088984167,38.773464,1.1816214,2004-07-05 01:00:00
2792,0.4,838.5,2.991851350574233,651.5,34.0,1074.75,49.0,1404.75,671.0,22.450000286102,43.200000762939,1.158897486914277,45.277744,1.1699561,2004-07-05 02:00:00
2793,0.3,814.25,2.473977118278611,617.75,34.0,1096.5,49.0,1400.0,696.0,21.624999523163,46.074999809265,1.1760711327622857,49.101604,1.1859334,2004-07-05 03:00:00
2794,0.3,815.5,2.566706973107863,624.0,41.0,1072.5,56.0,1422.0,728.5,19.72500038147,51.399998664856,1.1687970697067882,56.631958,1.2083633,2004-07-05 04:00:00
2795,0.4,799.25,2.400843067625029,612.75,38.0,1120.25,43.0,1387.25,640.75,21.625000476837,45.699999809265,1.166499269953488,53.338577,1.2304113,2004-07-05 05:00:00
2796,0.7,879.0,5.581302679176529,792.0,59.0,905.5,57.0,1521.0,825.0,21.050000190735,47.275000572205,1.1654093277409119,51.920223,1.3109535,2004-07-05 06:00:00
2797,2.0,1103.5,14.259161510663034,1125.0,165.0,697.25,80.0,1814.75,1179.25,21.625,44.14999961853,1.1269352528286722,45.77429,1.3636467,2004-07-05 07:00:00
2798,3.9,1343.6666666667,27.68528576477548,1495.6666666667,287.0,518.66666666667,134.0,2311.3333333333,1651.3333333333,23.733332951864,37.93333307902,1.0988355643202752,38.526657,1.269668,2004-07-05 08:00:00
2799,3.6,1225.75,19.123453175722965,1271.75,317.0,631.5,157.0,1900.75,1473.5,26.0,30.050000190735,0.9953172213468815,34.34104,1.2328987,2004-07-05 09:00:00
2800,3.2,1157.25,15.880618513811553,1176.0,330.0,690.75,175.0,1779.25,1370.25,30.575000286102,23.200000286102,1.0010089994494515,27.854475,1.1516404,2004-07-05 10:00:00
2801,2.2,1059.0,12.308823018501508,1060.25,204.0,798.0,147.0,1637.5,1140.5,34.074999809265,19.125,1.0048277200701305,19.45634,0.9736615,2004-07-05 11:00:00
2802,2.2,1075.75,12.199629073081699,1056.5,189.0,778.25,140.0,1633.0,1075.5,36.175000190735,18.025000095367,1.0635549649273193,18.879934,1.0132759,2004-07-05 12:00:00
2803,2.1,1066.0,11.738405416264687,1040.5,165.0,783.0,137.0,1641.25,1035.5,37.424999237061,17.275000095367,1.0913792839883183,18.669634,1.1002911,2004-07-05 13:00:00
2804,1.8,1048.75,10.434474065314543,993.75,139.0,813.25,123.0,1579.75,880.5,39.549999237061,15.550000190735,1.102014853560297,16.927809,1.1391104,2004-07-05 14:00:00
2805,2.0,1096.75,12.705349793389761,1073.75,156.0,775.75,138.0,1671.0,959.75,40.39999961853,14.875,1.1032763846827751,16.322393,1.1119227,2004-07-05 15:00:00
2806,1.8,1086.75,11.088721871777622,1017.5,130.0,790.5,132.0,1623.75,883.25,40.074999809265,16.050000429153,1.169919146514919,17.035898,1.196399,2004-07-05 16:00:00
2807,3.0,1269.0,19.03553416325464,1269.25,173.0,632.75,174.0,1941.5,1220.75,39.324999809265,18.925000190735,1.3250785714162152,19.1453,1.3598359,2004-07-05 17:00:00
2808,4.3,1327.75,24.056563992883248,1405.0,302.0,583.5,203.0,2072.0,1518.0,37.25,19.875000476837,1.2437267825101448,20.093014,1.3223318,2004-07-05 18:00:00
2809,3.5,1199.5,19.0706810413201,1270.25,239.0,653.75,176.0,1906.0,1264.0,33.624999046326,22.924999713898,1.1746564230749674,22.045538,1.1751095,2004-07-05 19:00:00
2810,2.5,1097.5,13.643711019399452,1105.0,139.0,731.75,125.0,1767.75,1060.75,30.650000095367,28.85000038147,1.2501136274066056,27.461609,1.1799575,2004-07-05 20:00:00
2811,1.8,1057.5,10.707879077577324,1003.75,92.0,776.0,98.0,1683.5,947.25,28.77499961853,32.825000762939,1.2775855857205802,33.136124,1.2720186,2004-07-05 21:00:00
